User_ID;Display_Name;Reputation;Gold_Badges;Silver_Badges;Bronze_Badges;Link
390581;Jean-Philippe Pellet;60116;23;178;242;https://stackoverflow.com/users/390581/jean-philippe-pellet
874024;CapelliC;60114;5;50;94;https://stackoverflow.com/users/874024/capellic
1783413;Adrift;60110;12;98;92;https://stackoverflow.com/users/1783413/adrift
14902;Smashery;60082;31;101;131;https://stackoverflow.com/users/14902/smashery
9122;Todd Gamblin;60076;15;92;96;https://stackoverflow.com/users/9122/todd-gamblin
105672;pmr;60041;11;120;162;https://stackoverflow.com/users/105672/pmr
56829;Omer Bokhari;59998;12;47;60;https://stackoverflow.com/users/56829/omer-bokhari
1072888;bigbug;59984;43;81;98;https://stackoverflow.com/users/1072888/bigbug
276949;Martin Konecny;59971;20;144;159;https://stackoverflow.com/users/276949/martin-konecny
45603;Agnel Kurian;59944;47;160;228;https://stackoverflow.com/users/45603/agnel-kurian
41747;D.Shawley;59944;10;106;117;https://stackoverflow.com/users/41747/d-shawley
1782792;javidcf;59941;7;87;134;https://stackoverflow.com/users/1782792/javidcf
520957;"J&#233;r&#244;me Verstrynge";59930;97;297;469;https://stackoverflow.com/users/520957/j%c3%a9r%c3%b4me-verstrynge
275567;pb2q;59915;19;150;152;https://stackoverflow.com/users/275567/pb2q
95190;WiredPrairie;59883;18;120;149;https://stackoverflow.com/users/95190/wiredprairie
42353;DK.;59839;7;211;171;https://stackoverflow.com/users/42353/dk
559070;Harry Joy;59837;30;167;211;https://stackoverflow.com/users/559070/harry-joy
28817;deft_code;59833;31;146;225;https://stackoverflow.com/users/28817/deft-code
132438;Felipe Hoffa;59831;23;186;366;https://stackoverflow.com/users/132438/felipe-hoffa
77507;"Daniel Br&#252;ckner";59823;16;103;144;https://stackoverflow.com/users/77507/daniel-br%c3%bcckner
123;prakash;59821;26;95;115;https://stackoverflow.com/users/123/prakash
3890632;khelwood;59787;14;91;116;https://stackoverflow.com/users/3890632/khelwood
3933332;Rizier123;59781;17;107;168;https://stackoverflow.com/users/3933332/rizier123
82474;Eric Wilson;59775;82;208;272;https://stackoverflow.com/users/82474/eric-wilson
10174;Jeffrey L Whitledge;59773;9;76;100;https://stackoverflow.com/users/10174/jeffrey-l-whitledge
1505120;pnuts;59771;11;93;141;https://stackoverflow.com/users/1505120/pnuts
1014938;Zero Piraeus;59758;29;158;164;https://stackoverflow.com/users/1014938/zero-piraeus
115049;rossipedia;59757;10;95;94;https://stackoverflow.com/users/115049/rossipedia
403310;Matt Dowle;59752;24;172;225;https://stackoverflow.com/users/403310/matt-dowle
96588;l0b0;59747;32;155;248;https://stackoverflow.com/users/96588/l0b0
1658906;juunas;59745;13;130;171;https://stackoverflow.com/users/1658906/juunas
353337;"Nico Schl&#246;mer";59735;36;216;291;https://stackoverflow.com/users/353337/nico-schl%c3%b6mer
192729;Andre Pena;59734;53;213;257;https://stackoverflow.com/users/192729/andre-pena
2030321;Chris;59724;20;121;144;https://stackoverflow.com/users/2030321/chris
4333359;ALollz;59717;7;74;97;https://stackoverflow.com/users/4333359/alollz
862594;nickb;59715;13;115;149;https://stackoverflow.com/users/862594/nickb
23114;cmsjr;59715;11;76;63;https://stackoverflow.com/users/23114/cmsjr
22982;Brian Clozel;59704;15;180;184;https://stackoverflow.com/users/22982/brian-clozel
1666;SCdF;59687;25;81;115;https://stackoverflow.com/users/1666/scdf
448625;Caner;59684;37;184;185;https://stackoverflow.com/users/448625/caner
493729;Peter Hall;59682;17;168;229;https://stackoverflow.com/users/493729/peter-hall
742;Lorin Hochstein;59650;32;110;145;https://stackoverflow.com/users/742/lorin-hochstein
437;Patrick McElhaney;59641;41;138;170;https://stackoverflow.com/users/437/patrick-mcelhaney
1223693;tckmn;59641;27;118;156;https://stackoverflow.com/users/1223693/tckmn
111435;Prasad;59639;65;154;202;https://stackoverflow.com/users/111435/prasad
2985007;jlhoward;59625;7;105;144;https://stackoverflow.com/users/2985007/jlhoward
1761687;Luca Angeletti;59616;13;127;153;https://stackoverflow.com/users/1761687/luca-angeletti
6243352;ggorlen;59607;9;119;174;https://stackoverflow.com/users/6243352/ggorlen
1375553;Vadim Gremyachev;59578;21;139;205;https://stackoverflow.com/users/1375553/vadim-gremyachev
176922;Benjamin Bannier;59565;12;63;85;https://stackoverflow.com/users/176922/benjamin-bannier
4918;David Schmitt;59555;27;124;165;https://stackoverflow.com/users/4918/david-schmitt
4480164;code-8;59534;122;399;679;https://stackoverflow.com/users/4480164/code-8
781754;Daniel Mann;59532;13;106;128;https://stackoverflow.com/users/781754/daniel-mann
165297;Amarghosh;59531;11;95;122;https://stackoverflow.com/users/165297/amarghosh
832621;Saullo G. P. Castro;59523;28;192;244;https://stackoverflow.com/users/832621/saullo-g-p-castro
364001;Quartermeister;59519;7;127;112;https://stackoverflow.com/users/364001/quartermeister
557306;sidyll;59507;14;116;155;https://stackoverflow.com/users/557306/sidyll
76509;freddiefujiwara;59489;28;78;109;https://stackoverflow.com/users/76509/freddiefujiwara
2535611;rafaelc;59454;15;64;88;https://stackoverflow.com/users/2535611/rafaelc
3001736;Amit Joki;59442;7;80;97;https://stackoverflow.com/users/3001736/amit-joki
547981;Jester;59427;4;90;131;https://stackoverflow.com/users/547981/jester
498624;ChevCast;59414;66;223;331;https://stackoverflow.com/users/498624/chevcast
232593;Merlyn Morgan-Graham;59412;16;132;189;https://stackoverflow.com/users/232593/merlyn-morgan-graham
1163423;Martin Brandl;59411;16;152;190;https://stackoverflow.com/users/1163423/martin-brandl
125844;notnoop;59395;22;126;145;https://stackoverflow.com/users/125844/notnoop
967492;potong;59383;6;55;92;https://stackoverflow.com/users/967492/potong
2041950;Sean McMains;59381;13;51;56;https://stackoverflow.com/users/2041950/sean-mcmains
598;Haacked;59371;14;94;115;https://stackoverflow.com/users/598/haacked
7294900;Ori Marko;59354;26;158;259;https://stackoverflow.com/users/7294900/ori-marko
42636;pistacchio;59315;110;290;437;https://stackoverflow.com/users/42636/pistacchio
195835;Simon E.;59289;18;146;140;https://stackoverflow.com/users/195835/simon-e
106104;Stack Exchange Broke The Law;59267;7;57;104;https://stackoverflow.com/users/106104/stack-exchange-broke-the-law
132382;pilcrow;59256;14;101;148;https://stackoverflow.com/users/132382/pilcrow
1585;Marius;59237;35;137;151;https://stackoverflow.com/users/1585/marius
41596;alexn;59237;14;114;146;https://stackoverflow.com/users/41596/alexn
720;Peter Hoffmann;59204;15;78;60;https://stackoverflow.com/users/720/peter-hoffmann
892313;Brian Diggs;59175;14;169;189;https://stackoverflow.com/users/892313/brian-diggs
93747;Daniel Stenberg;59164;19;160;232;https://stackoverflow.com/users/93747/daniel-stenberg
39036;foobarfuzzbizz;59123;57;148;198;https://stackoverflow.com/users/39036/foobarfuzzbizz
1250772;Kaz;59121;10;114;168;https://stackoverflow.com/users/1250772/kaz
2084;Ian Nelson;59114;20;79;104;https://stackoverflow.com/users/2084/ian-nelson
672;JosephStyons;59111;64;169;240;https://stackoverflow.com/users/672/josephstyons
197788;Ken Bloom;59097;14;114;171;https://stackoverflow.com/users/197788/ken-bloom
456;wilhelmtell;59075;20;98;131;https://stackoverflow.com/users/456/wilhelmtell
6891563;Khemraj Sharma;59072;30;215;229;https://stackoverflow.com/users/6891563/khemraj-sharma
190822;yazz.com;59070;69;244;395;https://stackoverflow.com/users/190822/yazz-com
1790;Jason Bunting;59057;16;105;94;https://stackoverflow.com/users/1790/jason-bunting
3549014;Gyrocode.com;59020;16;157;192;https://stackoverflow.com/users/3549014/gyrocode-com
8558186;Eliseo;59003;4;39;82;https://stackoverflow.com/users/8558186/eliseo
103225;fmark;58993;27;104;107;https://stackoverflow.com/users/103225/fmark
303477;bsr;58988;88;220;323;https://stackoverflow.com/users/303477/bsr
52598;Lieven Keersmaekers;58931;15;118;151;https://stackoverflow.com/users/52598/lieven-keersmaekers
614112;Chris;58922;34;158;198;https://stackoverflow.com/users/614112/chris
665261;Billy Moon;58922;27;148;245;https://stackoverflow.com/users/665261/billy-moon
123415;jcuenod;58915;15;71;103;https://stackoverflow.com/users/123415/jcuenod
1043;Andrew Grant;58910;22;133;144;https://stackoverflow.com/users/1043/andrew-grant
256793;Nix;58900;31;155;206;https://stackoverflow.com/users/256793/nix
341970;Ali;58861;31;177;275;https://stackoverflow.com/users/341970/ali
1400793;Paul Hankin;58839;11;100;126;https://stackoverflow.com/users/1400793/paul-hankin
570191;Adriano Carneiro;58785;12;95;123;https://stackoverflow.com/users/570191/adriano-carneiro
1790982;Pete;58784;31;132;188;https://stackoverflow.com/users/1790982/pete
2349407;Vivek Doshi;58784;12;120;126;https://stackoverflow.com/users/2349407/vivek-doshi
25507;Josh Kelley;58771;22;166;259;https://stackoverflow.com/users/25507/josh-kelley
463785;tugberk;58724;71;252;342;https://stackoverflow.com/users/463785/tugberk
1524450;Michael;58717;11;86;128;https://stackoverflow.com/users/1524450/michael
128141;Graham Dumpleton;58671;6;128;142;https://stackoverflow.com/users/128141/graham-dumpleton
1673391;Grijesh Chauhan;58611;20;145;214;https://stackoverflow.com/users/1673391/grijesh-chauhan
995862;Kurt Peek;58610;105;355;574;https://stackoverflow.com/users/995862/kurt-peek
6680611;cartant;58580;17;169;201;https://stackoverflow.com/users/6680611/cartant
76559;Jasarien;58578;32;159;195;https://stackoverflow.com/users/76559/jasarien
213474;Gabriel McAdams;58561;12;67;78;https://stackoverflow.com/users/213474/gabriel-mcadams
380562;Adam Halasz;58529;67;154;216;https://stackoverflow.com/users/380562/adam-halasz
980550;lurker;58523;9;74;108;https://stackoverflow.com/users/980550/lurker
727208;tereško;58506;26;101;152;https://stackoverflow.com/users/727208/tere%c5%a1ko
80425;David Snabel-Caunt;58449;13;118;132;https://stackoverflow.com/users/80425/david-snabel-caunt
304725;Mark Szymanski;58400;24;73;88;https://stackoverflow.com/users/304725/mark-szymanski
3151675;user3151675;58375;29;187;240;https://stackoverflow.com/users/3151675/user3151675
143475;Peter Thomas;58373;32;100;343;https://stackoverflow.com/users/143475/peter-thomas
1643939;nemo;58370;15;144;145;https://stackoverflow.com/users/1643939/nemo
172999;ptomato;58370;14;117;169;https://stackoverflow.com/users/172999/ptomato
1259109;Dave Syer;58344;10;161;147;https://stackoverflow.com/users/1259109/dave-syer
1045444;Somnath Muluk;58334;39;225;230;https://stackoverflow.com/users/1045444/somnath-muluk
114994;Jay;58298;11;104;126;https://stackoverflow.com/users/114994/jay
51649;Abs;58266;104;283;420;https://stackoverflow.com/users/51649/abs
139361;Dan;58241;44;125;162;https://stackoverflow.com/users/139361/dan
233522;Kornel Kisielewicz;58235;15;115;149;https://stackoverflow.com/users/233522/kornel-kisielewicz
216431;d-man;58223;86;217;300;https://stackoverflow.com/users/216431/d-man
18745;Dzinx;58212;10;63;78;https://stackoverflow.com/users/18745/dzinx
84916;burntsugar;58210;21;63;82;https://stackoverflow.com/users/84916/burntsugar
224988;Moshe;58207;81;279;434;https://stackoverflow.com/users/224988/moshe
419116;Yaroslav Bulatov;58169;23;147;210;https://stackoverflow.com/users/419116/yaroslav-bulatov
60102;lYriCAlsSH;58167;10;29;20;https://stackoverflow.com/users/60102/lyricalssh
1205871;danday74;58161;56;273;337;https://stackoverflow.com/users/1205871/danday74
54734;VoiceOfUnreason;58145;5;62;103;https://stackoverflow.com/users/54734/voiceofunreason
97385;Jason Williams;58130;11;110;140;https://stackoverflow.com/users/97385/jason-williams
744178;jwodder;58120;12;116;134;https://stackoverflow.com/users/744178/jwodder
5647260;Andrew Li;58115;14;136;150;https://stackoverflow.com/users/5647260/andrew-li
198536;wallyk;58108;17;92;155;https://stackoverflow.com/users/198536/wallyk
225074;Thomas Matthews;58101;18;106;166;https://stackoverflow.com/users/225074/thomas-matthews
1184056;Kiran;58079;16;179;163;https://stackoverflow.com/users/1184056/kiran
2596;Daniel Schaffer;58071;32;120;166;https://stackoverflow.com/users/2596/daniel-schaffer
1054558;Aaron;58060;11;123;143;https://stackoverflow.com/users/1054558/aaron
26188;mkoryak;58054;64;204;262;https://stackoverflow.com/users/26188/mkoryak
204699;"Jo&#227;o Angelo";58038;13;149;149;https://stackoverflow.com/users/204699/jo%c3%a3o-angelo
113794;Rubens Farias;58034;8;136;165;https://stackoverflow.com/users/113794/rubens-farias
16587;George Stocker;58021;29;185;239;https://stackoverflow.com/users/16587/george-stocker
36433;A. Coady;58016;8;38;40;https://stackoverflow.com/users/36433/a-coady
409259;Jeff Ogata;58001;20;117;128;https://stackoverflow.com/users/409259/jeff-ogata
188740;Johnny Oshika;57982;41;197;286;https://stackoverflow.com/users/188740/johnny-oshika
56018;Peter J;57947;8;41;46;https://stackoverflow.com/users/56018/peter-j
3219613;Pᴇʜ;57924;10;57;76;https://stackoverflow.com/users/3219613/p%e1%b4%87%ca%9c
474349;Hong Ooi;57923;13;145;193;https://stackoverflow.com/users/474349/hong-ooi
326480;mdma;57897;12;97;128;https://stackoverflow.com/users/326480/mdma
136829;Glenn Maynard;57883;11;123;133;https://stackoverflow.com/users/136829/glenn-maynard
4744514;MikeT;57871;16;61;78;https://stackoverflow.com/users/4744514/miket
388389;npocmaka;57860;19;162;200;https://stackoverflow.com/users/388389/npocmaka
1521179;amon;57848;2;94;153;https://stackoverflow.com/users/1521179/amon
22224;Tom Haigh;57847;21;119;143;https://stackoverflow.com/users/22224/tom-haigh
3836;Chris de Vries;57823;6;34;27;https://stackoverflow.com/users/3836/chris-de-vries
89075;stevehipwell;57796;6;46;61;https://stackoverflow.com/users/89075/stevehipwell
143972;Zed;57776;9;79;101;https://stackoverflow.com/users/143972/zed
186636;Peter Ajtai;57775;13;124;143;https://stackoverflow.com/users/186636/peter-ajtai
722762;Halcyon;57767;10;93;131;https://stackoverflow.com/users/722762/halcyon
46011;JD Isaacks;57760;97;283;431;https://stackoverflow.com/users/46011/jd-isaacks
180538;WarrenFaith;57732;25;139;153;https://stackoverflow.com/users/180538/warrenfaith
413225;Run;57705;179;471;776;https://stackoverflow.com/users/413225/run
604015;Marco;57703;15;135;159;https://stackoverflow.com/users/604015/marco
1428679;LSerni;57681;10;70;110;https://stackoverflow.com/users/1428679/lserni
83;Zack Peterson;57671;80;212;281;https://stackoverflow.com/users/83/zack-peterson
385273;Ben;57660;50;187;229;https://stackoverflow.com/users/385273/ben
15622;Paolo Tedesco;57656;34;153;199;https://stackoverflow.com/users/15622/paolo-tedesco
99923;Xeoncross;57638;84;273;371;https://stackoverflow.com/users/99923/xeoncross
1821;Graeme Perrow;57616;24;88;126;https://stackoverflow.com/users/1821/graeme-perrow
2449905;Dan Lowe;57613;20;133;115;https://stackoverflow.com/users/2449905/dan-lowe
15614;Kent Fredric;57612;14;112;151;https://stackoverflow.com/users/15614/kent-fredric
471164;vitaut;57602;31;233;411;https://stackoverflow.com/users/471164/vitaut
19479;Steve B.;57591;12;99;134;https://stackoverflow.com/users/19479/steve-b
616616;MRocklin;57569;29;176;245;https://stackoverflow.com/users/616616/mrocklin
400861;Shawn Mclean;57559;97;284;413;https://stackoverflow.com/users/400861/shawn-mclean
2442804;luk2302;57546;24;109;152;https://stackoverflow.com/users/2442804/luk2302
376535;Shiplu Mokaddim;57543;20;147;194;https://stackoverflow.com/users/376535/shiplu-mokaddim
111575;Abel;57527;25;160;260;https://stackoverflow.com/users/111575/abel
128463;orokusaki;57520;61;189;267;https://stackoverflow.com/users/128463/orokusaki
18088;Tim;57507;3;22;19;https://stackoverflow.com/users/18088/tim
717214;Aleks G;57492;34;180;280;https://stackoverflow.com/users/717214/aleks-g
301607;StanislavL;57451;9;75;100;https://stackoverflow.com/users/301607/stanislavl
15354;onedaywhen;57438;12;103;142;https://stackoverflow.com/users/15354/onedaywhen
17469;Željko Filipin;57420;28;98;127;https://stackoverflow.com/users/17469/%c5%bdeljko-filipin
373025;Alexandre C.;57406;13;136;200;https://stackoverflow.com/users/373025/alexandre-c
121993;Jeff Storey;57382;75;245;415;https://stackoverflow.com/users/121993/jeff-storey
192373;Alex Cohn;57381;11;127;332;https://stackoverflow.com/users/192373/alex-cohn
2291321;ydaetskcoR;57371;8;173;190;https://stackoverflow.com/users/2291321/ydaetskcor
15187;yanchenko;57356;33;150;166;https://stackoverflow.com/users/15187/yanchenko
316644;digEmAll;57350;9;118;142;https://stackoverflow.com/users/316644/digemall
18852;Senthil Kumaran;57349;15;99;139;https://stackoverflow.com/users/18852/senthil-kumaran
44990;bcasp;57347;4;22;15;https://stackoverflow.com/users/44990/bcasp
1723893;NullPoiиteя;57345;23;130;148;https://stackoverflow.com/users/1723893/nullpoi%d0%b8te%d1%8f
4492932;DYZ;57338;10;75;102;https://stackoverflow.com/users/4492932/dyz
67168;Jonathan Fingland;57325;11;89;79;https://stackoverflow.com/users/67168/jonathan-fingland
3737;Jesse Rusak;57318;12;103;102;https://stackoverflow.com/users/3737/jesse-rusak
14148;David Thornley;57314;9;97;159;https://stackoverflow.com/users/14148/david-thornley
2522554;bansi;57312;6;44;52;https://stackoverflow.com/users/2522554/bansi
1848600;Gajotres;57309;16;106;132;https://stackoverflow.com/users/1848600/gajotres
440564;blue112;57302;3;52;58;https://stackoverflow.com/users/440564/blue112
353790;RobertPitt;57285;21;117;161;https://stackoverflow.com/users/353790/robertpitt
2073257;Daniel Frey;57281;13;130;182;https://stackoverflow.com/users/2073257/daniel-frey
